id_origin;origin;id_destination;destination;distance; duree
311;HENRI-BOURASSA & HYMUS;2496;200 LOUIS-HEBERT;25966;1244
2496;200 LOUIS-HEBERT;312;580 CUR� BOIVIN;29263;1181
312;580 CUR� BOIVIN;2496;200 LOUIS-HEBERT;26901;1027
2496;200 LOUIS-HEBERT;313;22   63E AVENUE   OUEST;32305;1407
313;22   63E AVENUE   OUEST;2496;200 LOUIS-HEBERT;33177;1449
2496;200 LOUIS-HEBERT;314;JULES POITRAS & DEGUIRE;34015;1428
314;JULES POITRAS & DEGUIRE;2496;200 LOUIS-HEBERT;34465;1543
2496;200 LOUIS-HEBERT;315;51 RUE DE BRESOLE;35606;2156
315;51 RUE DE BRESOLE;2496;200 LOUIS-HEBERT;35278;2089
2496;200 LOUIS-HEBERT;316;KEVIN BARIBEAU;28135;1286
316;KEVIN BARIBEAU;2496;200 LOUIS-HEBERT;28175;1196
2496;200 LOUIS-HEBERT;317;119 LABROSSE;46398;1958
317;119 LABROSSE;2496;200 LOUIS-HEBERT;47087;2107
2496;200 LOUIS-HEBERT;318;2755 CH CHAMBLY;37483;2094
318;2755 CH CHAMBLY;2496;200 LOUIS-HEBERT;37227;2052
2496;200 LOUIS-HEBERT;319;1162 CH DU LAC ST-LOUIS;69669;3217
319;1162 CH DU LAC ST-LOUIS;2496;200 LOUIS-HEBERT;68433;3164
2496;200 LOUIS-HEBERT;320;21050 CHEMIN STE-MARIE;56622;2252
320;21050 CHEMIN STE-MARIE;2496;200 LOUIS-HEBERT;57292;2343
2496;200 LOUIS-HEBERT;321;92-94 RAIMBEAU;64242;2843
321;92-94 RAIMBEAU;2496;200 LOUIS-HEBERT;64270;2776
2496;200 LOUIS-HEBERT;322;3605 MONTEE ST-HUBERT;47494;2199
322;3605 MONTEE ST-HUBERT;2496;200 LOUIS-HEBERT;46083;2156
2496;200 LOUIS-HEBERT;323;127 BELLEVUE;4333701;153284
323;127 BELLEVUE;2496;200 LOUIS-HEBERT;4330413;153150
2496;200 LOUIS-HEBERT;324;4 CARRE DENISE PELLETIER;16505;934
324;4 CARRE DENISE PELLETIER;2496;200 LOUIS-HEBERT;15414;679
2496;200 LOUIS-HEBERT;325;1314 AVENUE DE LA GARE- PHASE 2;3212;218
325;1314 AVENUE DE LA GARE- PHASE 2;2496;200 LOUIS-HEBERT;3212;222
2496;200 LOUIS-HEBERT;326;16711 TRANSCANADIENNE;183882;6727
326;16711 TRANSCANADIENNE;2496;200 LOUIS-HEBERT;184554;6760
2496;200 LOUIS-HEBERT;327;LES EXCAVATIONS G ALLARD INC;15460;675
327;LES EXCAVATIONS G ALLARD INC;2496;200 LOUIS-HEBERT;14583;765
2496;200 LOUIS-HEBERT;328;1601 RANG 1;82348;3566
328;1601 RANG 1;2496;200 LOUIS-HEBERT;81956;3568
2496;200 LOUIS-HEBERT;329;4010 JEANNE MANCE;7718;473
329;4010 JEANNE MANCE;2496;200 LOUIS-HEBERT;7865;469
2496;200 LOUIS-HEBERT;330;ST-JACQUES & ST-PIERRE;4128278;138364
330;ST-JACQUES & ST-PIERRE;2496;200 LOUIS-HEBERT;4123507;137896
2496;200 LOUIS-HEBERT;331;224 ST-JACQUES;37639;2200
331;224 ST-JACQUES;2496;200 LOUIS-HEBERT;35196;2063
2496;200 LOUIS-HEBERT;333;RUE SHERBROOKE O & CLARK;41461;2152
333;RUE SHERBROOKE O & CLARK;2496;200 LOUIS-HEBERT;41043;2050
2496;200 LOUIS-HEBERT;334;3090 HECTOR LUSSIER;17857;807
334;3090 HECTOR LUSSIER;2496;200 LOUIS-HEBERT;18191;847
2496;200 LOUIS-HEBERT;335;AVENUE ELLENDALE;40165;2163
335;AVENUE ELLENDALE;2496;200 LOUIS-HEBERT;36666;2084
2496;200 LOUIS-HEBERT;336;3256 MACKAY;42189;1963
336;3256 MACKAY;2496;200 LOUIS-HEBERT;40953;1869
2496;200 LOUIS-HEBERT;337;3110 GERMAINE GUEVREMONT;21481;1119
337;3110 GERMAINE GUEVREMONT;2496;200 LOUIS-HEBERT;22660;1148
2496;200 LOUIS-HEBERT;338;140 FORTUNE;46161;2232
338;140 FORTUNE;2496;200 LOUIS-HEBERT;46576;2265
2496;200 LOUIS-HEBERT;339;1109 MARC-CANTIN&FERNAND SEGUIN;40141;2318
339;1109 MARC-CANTIN&FERNAND SEGUIN;2496;200 LOUIS-HEBERT;39507;2284
2496;200 LOUIS-HEBERT;340;AUT. 15 & BOUL. ILE DES SOEURS;31073;1133
340;AUT. 15 & BOUL. ILE DES SOEURS;2496;200 LOUIS-HEBERT;29754;1160
2496;200 LOUIS-HEBERT;342;49 RUE RENOIR;67279;2730
342;49 RUE RENOIR;2496;200 LOUIS-HEBERT;60519;2689
2496;200 LOUIS-HEBERT;343;800 CHEMIN ROUILLARD;57665;2448
343;800 CHEMIN ROUILLARD;2496;200 LOUIS-HEBERT;57783;2489
2496;200 LOUIS-HEBERT;344;1200 GARNIER;59700;2619
344;1200 GARNIER;2496;200 LOUIS-HEBERT;58328;2565
2496;200 LOUIS-HEBERT;345;2921 BOUL DE LA GARE;69961;2736
345;2921 BOUL DE LA GARE;2496;200 LOUIS-HEBERT;68587;2894
2496;200 LOUIS-HEBERT;346;3720 TASCHEREAU;42868;2035
346;3720 TASCHEREAU;2496;200 LOUIS-HEBERT;41981;2050
2496;200 LOUIS-HEBERT;347;PIE IX & 40E RUE;26663;1294
347;PIE IX & 40E RUE;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;348;410 BOUL. STE-MARGUERITE;65885;2926
348;410 BOUL. STE-MARGUERITE;2496;200 LOUIS-HEBERT;64584;2840
2496;200 LOUIS-HEBERT;349;50 CHAMPETRE;22084;1173
349;50 CHAMPETRE;2496;200 LOUIS-HEBERT;22628;1224
2496;200 LOUIS-HEBERT;350;1999 RUE WILLIAM;38621;2215
350;1999 RUE WILLIAM;2496;200 LOUIS-HEBERT;37305;2185
2496;200 LOUIS-HEBERT;351;22 WILFRED WATSON;84878;4221
351;22 WILFRED WATSON;2496;200 LOUIS-HEBERT;86394;4110
2496;200 LOUIS-HEBERT;352;807 MARSHALL;25809;1159
352;807 MARSHALL;2496;200 LOUIS-HEBERT;24988;1109
2496;200 LOUIS-HEBERT;353;1290  AVE. DE LA GARE-PHASE 1;3212;218
353;1290  AVE. DE LA GARE-PHASE 1;2496;200 LOUIS-HEBERT;3212;222
2496;200 LOUIS-HEBERT;354;5650 TRANSCANADIENNE;48544;2014
354;5650 TRANSCANADIENNE;2496;200 LOUIS-HEBERT;46626;1918
2496;200 LOUIS-HEBERT;355;JEANNE-MANCESHERBROOKEAV.DES PINS);34724;2281
355;JEANNE-MANCESHERBROOKEAV.DES PINS);2496;200 LOUIS-HEBERT;35943;2142
2496;200 LOUIS-HEBERT;356;RUE ST-GERMAIN & RUE ADAM;2629466;87530
356;RUE ST-GERMAIN & RUE ADAM;2496;200 LOUIS-HEBERT;2629596;87678
2496;200 LOUIS-HEBERT;357;11 RUE CLAUDE;59426;2492
357;11 RUE CLAUDE;2496;200 LOUIS-HEBERT;58056;2481
2496;200 LOUIS-HEBERT;358;22 CHEMIN MISTRAL;37752;1850
358;22 CHEMIN MISTRAL;2496;200 LOUIS-HEBERT;37356;1850
2496;200 LOUIS-HEBERT;359;70 RUE BELLECHASSE;32535;1869
359;70 RUE BELLECHASSE;2496;200 LOUIS-HEBERT;32985;1905
2496;200 LOUIS-HEBERT;360;400 DES ECORES;24877;1160
360;400 DES ECORES;2496;200 LOUIS-HEBERT;23792;1133
2496;200 LOUIS-HEBERT;361;1189 CANIAPISCAU;7323;469
361;1189 CANIAPISCAU;2496;200 LOUIS-HEBERT;7471;467
2496;200 LOUIS-HEBERT;362;236 RUE PRINCIPALE;70083;2712
362;236 RUE PRINCIPALE;2496;200 LOUIS-HEBERT;70358;2734
2496;200 LOUIS-HEBERT;363;7735 RUE BOUVIER;47960;2445
363;7735 RUE BOUVIER;2496;200 LOUIS-HEBERT;47880;2548
2496;200 LOUIS-HEBERT;364;70 RUE DE BELLECHASSE;32535;1869
364;70 RUE DE BELLECHASSE;2496;200 LOUIS-HEBERT;32985;1905
2496;200 LOUIS-HEBERT;365;580 CHEVRIER;91351;3754
365;580 CHEVRIER;2496;200 LOUIS-HEBERT;94616;3748
2496;200 LOUIS-HEBERT;366;93 @ 99 MASTAI-BRAULT;85863;3422
366;93 @ 99 MASTAI-BRAULT;2496;200 LOUIS-HEBERT;85792;3391
2496;200 LOUIS-HEBERT;367;123 RANG CYR;79582;3057
367;123 RANG CYR;2496;200 LOUIS-HEBERT;78783;3039
2496;200 LOUIS-HEBERT;368;6893 SHERBROOKE EST;24485;1150
368;6893 SHERBROOKE EST;2496;200 LOUIS-HEBERT;24677;1185
2496;200 LOUIS-HEBERT;369;1330 BERTHIER;34713;2018
369;1330 BERTHIER;2496;200 LOUIS-HEBERT;41542;2045
2496;200 LOUIS-HEBERT;370;1330 RUE BERTHIER;34713;2018
370;1330 RUE BERTHIER;2496;200 LOUIS-HEBERT;41542;2045
2496;200 LOUIS-HEBERT;371;4500 HICKMORE;39823;1924
371;4500 HICKMORE;2496;200 LOUIS-HEBERT;43683;1796
2496;200 LOUIS-HEBERT;372;MARIE PIERRE AUBIN;5009;472
372;MARIE PIERRE AUBIN;2496;200 LOUIS-HEBERT;5009;472
2496;200 LOUIS-HEBERT;373;127 & 129 MASTAI-BRAULT;4687394;154158
373;127 & 129 MASTAI-BRAULT;2496;200 LOUIS-HEBERT;4692093;154302
2496;200 LOUIS-HEBERT;374;MAELA KROHN;10171;888
374;MAELA KROHN;2496;200 LOUIS-HEBERT;10171;888
2496;200 LOUIS-HEBERT;375;27 RUE DES CEDRES;52144;2351
375;27 RUE DES CEDRES;2496;200 LOUIS-HEBERT;52031;2406
2496;200 LOUIS-HEBERT;376;45 CHANOINE-GROULX;67283;2828
376;45 CHANOINE-GROULX;2496;200 LOUIS-HEBERT;67159;2765
2496;200 LOUIS-HEBERT;377;1669 RUE DE LA VISITATION;34885;1979
377;1669 RUE DE LA VISITATION;2496;200 LOUIS-HEBERT;33951;1915
2496;200 LOUIS-HEBERT;378;3055 RUE VIAU;28955;1379
378;3055 RUE VIAU;2496;200 LOUIS-HEBERT;29291;1450
2496;200 LOUIS-HEBERT;379;RUE SAINT-JACQUES & RUE PEEL;72320;2941
379;RUE SAINT-JACQUES & RUE PEEL;2496;200 LOUIS-HEBERT;72409;2947
2496;200 LOUIS-HEBERT;380;PEEL & OTTAWA;3613923;119856
380;PEEL & OTTAWA;2496;200 LOUIS-HEBERT;3617157;119565
2496;200 LOUIS-HEBERT;381;RUE PEEL & RUE OTTAWA;37821;2264
381;RUE PEEL & RUE OTTAWA;2496;200 LOUIS-HEBERT;36533;1980
2496;200 LOUIS-HEBERT;382;ENTREE CLAIREVUE;48876;2070
382;ENTREE CLAIREVUE;2496;200 LOUIS-HEBERT;48627;2049
2496;200 LOUIS-HEBERT;383;147 YVONNE LACROIX;32061;1272
383;147 YVONNE LACROIX;2496;200 LOUIS-HEBERT;31189;1204
2496;200 LOUIS-HEBERT;384;65 GOUPIL;25204;1270
384;65 GOUPIL;2496;200 LOUIS-HEBERT;24947;1359
2496;200 LOUIS-HEBERT;385;1751 DES CARYERS;46591;2348
385;1751 DES CARYERS;2496;200 LOUIS-HEBERT;47191;2384
2496;200 LOUIS-HEBERT;386;180 RUE PRINCIPALE;72156;2819
386;180 RUE PRINCIPALE;2496;200 LOUIS-HEBERT;72431;2841
2496;200 LOUIS-HEBERT;387;CHEMIN DE TOURENNE;36507;1684
387;CHEMIN DE TOURENNE;2496;200 LOUIS-HEBERT;35839;1659
2496;200 LOUIS-HEBERT;388;CHEMIN CHAMBLY;49404;2217
388;CHEMIN CHAMBLY;2496;200 LOUIS-HEBERT;45855;2102
2496;200 LOUIS-HEBERT;389;1100 BARROT;9681;643
389;1100 BARROT;2496;200 LOUIS-HEBERT;7267;730
2496;200 LOUIS-HEBERT;390;EINSTEIN;61518;2680
390;EINSTEIN;2496;200 LOUIS-HEBERT;60218;2592
2496;200 LOUIS-HEBERT;391;5 AV WAVERLY;57528;2359
391;5 AV WAVERLY;2496;200 LOUIS-HEBERT;56856;2331
2496;200 LOUIS-HEBERT;392;166 ANGELIQUE;24986;1379
392;166 ANGELIQUE;2496;200 LOUIS-HEBERT;24109;1473
2496;200 LOUIS-HEBERT;393;DE LA SORBONNE ET GARE AMT;58480;2466
393;DE LA SORBONNE ET GARE AMT;2496;200 LOUIS-HEBERT;57349;2459
2496;200 LOUIS-HEBERT;394;DE LA SORBONNE & GARE AMT-CANDIAC;53759;2088
394;DE LA SORBONNE & GARE AMT-CANDIAC;2496;200 LOUIS-HEBERT;53011;2079
2496;200 LOUIS-HEBERT;395;DE LA GARE  & DE LA SORBONNE;47220;2356
395;DE LA GARE  & DE LA SORBONNE;2496;200 LOUIS-HEBERT;49815;2214
2496;200 LOUIS-HEBERT;396;AV ALLARD & CH BORD DU LAC;50936;2093
396;AV ALLARD & CH BORD DU LAC;2496;200 LOUIS-HEBERT;50415;2079
2496;200 LOUIS-HEBERT;397;MONTEE GOBEIL;53933;2269
397;MONTEE GOBEIL;2496;200 LOUIS-HEBERT;51708;2201
2496;200 LOUIS-HEBERT;398;471  5E AVENUE;17596;1091
398;471  5E AVENUE;2496;200 LOUIS-HEBERT;19329;1056
2496;200 LOUIS-HEBERT;399;741 & 745 QUATRIN;1300985;44883
399;741 & 745 QUATRIN;2496;200 LOUIS-HEBERT;1301576;44949
2496;200 LOUIS-HEBERT;400;8100 AVE DE CHATEAUBRIAND;30010;1436
400;8100 AVE DE CHATEAUBRIAND;2496;200 LOUIS-HEBERT;29609;1377
2496;200 LOUIS-HEBERT;401;10220 BOUL ST-LAURENT;28414;1477
401;10220 BOUL ST-LAURENT;2496;200 LOUIS-HEBERT;27266;1467
2496;200 LOUIS-HEBERT;402;1310 RUE NOBEL;32382;1358
402;1310 RUE NOBEL;2496;200 LOUIS-HEBERT;32892;1547
2496;200 LOUIS-HEBERT;403;COIN JEAN-FRANCOIS & ST-THOMAS;26804;1271
403;COIN JEAN-FRANCOIS & ST-THOMAS;2496;200 LOUIS-HEBERT;25644;1231
2496;200 LOUIS-HEBERT;404;DOMINIQUE BEAUDOIN;36349;1592
404;DOMINIQUE BEAUDOIN;2496;200 LOUIS-HEBERT;36338;1587
2496;200 LOUIS-HEBERT;405;3375 AVENUE  DE LA GARE;1019;87
405;3375 AVENUE  DE LA GARE;2496;200 LOUIS-HEBERT;1019;93
2496;200 LOUIS-HEBERT;406;6796 FABRE;31333;1603
406;6796 FABRE;2496;200 LOUIS-HEBERT;29273;1615
2496;200 LOUIS-HEBERT;407;*WL* 6796 FABRE;31333;1603
407;*WL* 6796 FABRE;2496;200 LOUIS-HEBERT;29273;1615
2496;200 LOUIS-HEBERT;408;6358 HAMILTON;45372;2342
408;6358 HAMILTON;2496;200 LOUIS-HEBERT;45220;2331
2496;200 LOUIS-HEBERT;409;50 AVE TERRA COTA;50534;2293
409;50 AVE TERRA COTA;2496;200 LOUIS-HEBERT;50355;2196
2496;200 LOUIS-HEBERT;410;COIN HEBERT ET ST-JOSEPH;74730;3605
410;COIN HEBERT ET ST-JOSEPH;2496;200 LOUIS-HEBERT;73440;3550
2496;200 LOUIS-HEBERT;411;BOUL. HOUDE;52169;2136
411;BOUL. HOUDE;2496;200 LOUIS-HEBERT;52816;2303
2496;200 LOUIS-HEBERT;412;7572 AVENUE BLOOMFIELD;36212;2157
412;7572 AVENUE BLOOMFIELD;2496;200 LOUIS-HEBERT;35667;2037
2496;200 LOUIS-HEBERT;413;CH. STE-MARIE;51873;2207
413;CH. STE-MARIE;2496;200 LOUIS-HEBERT;53501;2139
2496;200 LOUIS-HEBERT;414;11810 RUE RANGER;33232;1543
414;11810 RUE RANGER;2496;200 LOUIS-HEBERT;32210;1532
2496;200 LOUIS-HEBERT;415;801 LOUIS BLERIOT;1068;122
415;801 LOUIS BLERIOT;2496;200 LOUIS-HEBERT;1068;123
2496;200 LOUIS-HEBERT;416;PIE-IX & JEAN RIVARD;26663;1294
416;PIE-IX & JEAN RIVARD;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;417;BOUL PIE-IX & RUE DENIS PAPIN;26663;1294
417;BOUL PIE-IX & RUE DENIS PAPIN;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;418;PIE-IX & VILLERAY;26663;1294
418;PIE-IX & VILLERAY;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;419;VILLERAY & PIE-XI COTE OUEST;29167;1310
419;VILLERAY & PIE-XI COTE OUEST;2496;200 LOUIS-HEBERT;29750;1408
2496;200 LOUIS-HEBERT;420;BELLECHASSE & CHATEAUBRIAND;288209;10110
420;BELLECHASSE & CHATEAUBRIAND;2496;200 LOUIS-HEBERT;287883;10061
2496;200 LOUIS-HEBERT;421;PIE-IX & 49E RUE;26663;1294
421;PIE-IX & 49E RUE;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;422;50 BEAUNE;26218;1362
422;50 BEAUNE;2496;200 LOUIS-HEBERT;24850;1282
2496;200 LOUIS-HEBERT;423;270 SICARD;28318;1116
423;270 SICARD;2496;200 LOUIS-HEBERT;29567;1316
2496;200 LOUIS-HEBERT;424;287 RG DE LA RIV. NOIRE SUD;94504;4301
424;287 RG DE LA RIV. NOIRE SUD;2496;200 LOUIS-HEBERT;93115;4203
2496;200 LOUIS-HEBERT;425;270 RUE SICARD;28318;1116
425;270 RUE SICARD;2496;200 LOUIS-HEBERT;29567;1316
2496;200 LOUIS-HEBERT;426;16600 TRANSCANADIENNE;281186;10280
426;16600 TRANSCANADIENNE;2496;200 LOUIS-HEBERT;278075;10264
2496;200 LOUIS-HEBERT;427;6100 TRANSCANADIENNE;48175;1990
427;6100 TRANSCANADIENNE;2496;200 LOUIS-HEBERT;47085;1846
2496;200 LOUIS-HEBERT;428;29 RANG STE CLAIR;20268;1329
428;29 RANG STE CLAIR;2496;200 LOUIS-HEBERT;22001;1278
2496;200 LOUIS-HEBERT;429;240  9E AVENUE;47684;2503
429;240  9E AVENUE;2496;200 LOUIS-HEBERT;48242;2632
2496;200 LOUIS-HEBERT;430;AUT.10 & BOUL. TASCHEREAU;119303;4486
430;AUT.10 & BOUL. TASCHEREAU;2496;200 LOUIS-HEBERT;105260;3928
2496;200 LOUIS-HEBERT;431;1500 EMILE BOUCHARD;68257;2887
431;1500 EMILE BOUCHARD;2496;200 LOUIS-HEBERT;68160;2857
2496;200 LOUIS-HEBERT;432;1751 BOIS DE CARYERS;46483;2349
432;1751 BOIS DE CARYERS;2496;200 LOUIS-HEBERT;47083;2397
2496;200 LOUIS-HEBERT;433;3590 BOUL. ST-ELZEAR;28994;1232
433;3590 BOUL. ST-ELZEAR;2496;200 LOUIS-HEBERT;27257;1132
2496;200 LOUIS-HEBERT;434;296 MONTREUIL;36433;1619
434;296 MONTREUIL;2496;200 LOUIS-HEBERT;35722;1542
2496;200 LOUIS-HEBERT;435;3985 BOUL INDUSTRIEL;24888;1043
435;3985 BOUL INDUSTRIEL;2496;200 LOUIS-HEBERT;25599;1147
2496;200 LOUIS-HEBERT;436;JOB CLEMENT-ADER;49016;2281
436;JOB CLEMENT-ADER;2496;200 LOUIS-HEBERT;46445;2168
2496;200 LOUIS-HEBERT;437;2207 BOUL ST-JOSEPH;48346;2137
437;2207 BOUL ST-JOSEPH;2496;200 LOUIS-HEBERT;47083;2128
2496;200 LOUIS-HEBERT;438;2000 RUE SAUVE OUEST;34435;1626
438;2000 RUE SAUVE OUEST;2496;200 LOUIS-HEBERT;32905;1625
2496;200 LOUIS-HEBERT;439;DEVON & SUMMIT;41057;2272
439;DEVON & SUMMIT;2496;200 LOUIS-HEBERT;40451;2200
2496;200 LOUIS-HEBERT;440;3375 DE LA GARE;1019;87
440;3375 DE LA GARE;2496;200 LOUIS-HEBERT;1019;93
2496;200 LOUIS-HEBERT;441;36 CH DE LA RIVIERE;97377;3912
441;36 CH DE LA RIVIERE;2496;200 LOUIS-HEBERT;98252;3937
2496;200 LOUIS-HEBERT;442;324 FRESNAY;30284;1409
442;324 FRESNAY;2496;200 LOUIS-HEBERT;30421;1395
2496;200 LOUIS-HEBERT;443;RUE BOUVIER;47998;2450
443;RUE BOUVIER;2496;200 LOUIS-HEBERT;47644;2530
2496;200 LOUIS-HEBERT;444;1 PLACE VILLE-MARIE;37058;2087
444;1 PLACE VILLE-MARIE;2496;200 LOUIS-HEBERT;37218;2134
2496;200 LOUIS-HEBERT;445;RUE HOLMES;43569;2011
445;RUE HOLMES;2496;200 LOUIS-HEBERT;42311;2016
2496;200 LOUIS-HEBERT;446;2660 BELLEFEUILLE;36009;1860
446;2660 BELLEFEUILLE;2496;200 LOUIS-HEBERT;35900;1903
2496;200 LOUIS-HEBERT;447;2921 DE LA GARE;70126;2803
447;2921 DE LA GARE;2496;200 LOUIS-HEBERT;69866;2812
2496;200 LOUIS-HEBERT;448;BELLECHASSE & DE BORDEAUX;288209;10110
448;BELLECHASSE & DE BORDEAUX;2496;200 LOUIS-HEBERT;287883;10061
2496;200 LOUIS-HEBERT;449;11880 MICHELE-SARRAZIN;33010;1488
449;11880 MICHELE-SARRAZIN;2496;200 LOUIS-HEBERT;31985;1472
2496;200 LOUIS-HEBERT;450;APRES 231 CH PENVILLE A GAUCHE;101972;3952
450;APRES 231 CH PENVILLE A GAUCHE;2496;200 LOUIS-HEBERT;102228;3909
2496;200 LOUIS-HEBERT;451;BERRI ET SAUVE;28360;1490
451;BERRI ET SAUVE;2496;200 LOUIS-HEBERT;27044;1445
2496;200 LOUIS-HEBERT;452;1500 DES CARRIERES;30813;1803
452;1500 DES CARRIERES;2496;200 LOUIS-HEBERT;30398;1749
2496;200 LOUIS-HEBERT;453;465 COTE-VERTU;35992;1708
453;465 COTE-VERTU;2496;200 LOUIS-HEBERT;34751;1489
2496;200 LOUIS-HEBERT;454;2638 LACORDAIRE;27880;1246
454;2638 LACORDAIRE;2496;200 LOUIS-HEBERT;27356;1255
2496;200 LOUIS-HEBERT;455;5900 AV PIERRE-DE COUBERTIN;27942;1245
455;5900 AV PIERRE-DE COUBERTIN;2496;200 LOUIS-HEBERT;27601;1282
2496;200 LOUIS-HEBERT;456;ST-ANDRE & SHERROOK;414988;14234
456;ST-ANDRE & SHERROOK;2496;200 LOUIS-HEBERT;414227;14151
2496;200 LOUIS-HEBERT;457;7249 RUE BERRI;29699;1353
457;7249 RUE BERRI;2496;200 LOUIS-HEBERT;29360;1303
2496;200 LOUIS-HEBERT;458;610 RANG ST-LAURENT;96922;3771
458;610 RANG ST-LAURENT;2496;200 LOUIS-HEBERT;96099;3754
2496;200 LOUIS-HEBERT;459;835-836 DES COLLIADES;73918;2951
459;835-836 DES COLLIADES;2496;200 LOUIS-HEBERT;74585;3012
2496;200 LOUIS-HEBERT;460;4141 PIERRE DE COUBERTIN;29376;1441
460;4141 PIERRE DE COUBERTIN;2496;200 LOUIS-HEBERT;29212;1471
2496;200 LOUIS-HEBERT;461;BEAUMONT & L'ACADIE;1452769;55655
461;BEAUMONT & L'ACADIE;2496;200 LOUIS-HEBERT;1450076;55541
2496;200 LOUIS-HEBERT;462;DE LA COMMUNE & MCGILL;37634;2181
462;DE LA COMMUNE & MCGILL;2496;200 LOUIS-HEBERT;36722;2055
2496;200 LOUIS-HEBERT;463;*W* DE LA COMMUNE & MCGILL;37837;2218
463;*W* DE LA COMMUNE & MCGILL;2496;200 LOUIS-HEBERT;36640;2025
2496;200 LOUIS-HEBERT;464;*W*DE LA COMMUNE & MCGILL;37837;2218
464;*W*DE LA COMMUNE & MCGILL;2496;200 LOUIS-HEBERT;36640;2025
2496;200 LOUIS-HEBERT;465;DE BELLECHASSE & RUE CARTIER;288209;10110
465;DE BELLECHASSE & RUE CARTIER;2496;200 LOUIS-HEBERT;287883;10061
2496;200 LOUIS-HEBERT;466;*WL*MCGILL & DE LA COMMUNE O;38252;2331
466;*WL*MCGILL & DE LA COMMUNE O;2496;200 LOUIS-HEBERT;37238;2155
2496;200 LOUIS-HEBERT;467;RUE MCGILL &  DE LA COMMUNE O;37254;2126
467;RUE MCGILL &  DE LA COMMUNE O;2496;200 LOUIS-HEBERT;36262;1976
2496;200 LOUIS-HEBERT;468;1694 POUPART;32833;1755
468;1694 POUPART;2496;200 LOUIS-HEBERT;32553;1743
2496;200 LOUIS-HEBERT;469;BELLECHASSE & CARTIER;288209;10110
469;BELLECHASSE & CARTIER;2496;200 LOUIS-HEBERT;287883;10061
2496;200 LOUIS-HEBERT;470;1429 AV. DE LA GARE;3331;293
470;1429 AV. DE LA GARE;2496;200 LOUIS-HEBERT;3352;300
2496;200 LOUIS-HEBERT;471;8115 ST-LAURENT;46378;1885
471;8115 ST-LAURENT;2496;200 LOUIS-HEBERT;44961;1941
2496;200 LOUIS-HEBERT;472;DE LA ROCHE & DE BELLECHASSE;980713;34259
472;DE LA ROCHE & DE BELLECHASSE;2496;200 LOUIS-HEBERT;977507;34184
2496;200 LOUIS-HEBERT;473;BOUL ROSEMONT & DE BORDEAUX;29248;1564
473;BOUL ROSEMONT & DE BORDEAUX;2496;200 LOUIS-HEBERT;28827;1493
2496;200 LOUIS-HEBERT;474;ROSEMONT & BORDEAUX;1405937;48712
474;ROSEMONT & BORDEAUX;2496;200 LOUIS-HEBERT;1408906;48831
2496;200 LOUIS-HEBERT;475;DE BELLECHASSE & CARTIER;288209;10110
475;DE BELLECHASSE & CARTIER;2496;200 LOUIS-HEBERT;287883;10061
2496;200 LOUIS-HEBERT;476;106 DES TILLEULS;74663;3611
476;106 DES TILLEULS;2496;200 LOUIS-HEBERT;72892;3562
2496;200 LOUIS-HEBERT;477;8 RUE MARTIN;51422;2234
477;8 RUE MARTIN;2496;200 LOUIS-HEBERT;49603;2103
2496;200 LOUIS-HEBERT;478;JOB 32E AVENUE SOUS AUT 20;51304;2104
478;JOB 32E AVENUE SOUS AUT 20;2496;200 LOUIS-HEBERT;43931;1944
2496;200 LOUIS-HEBERT;479;SEPAQ;44972;2074
479;SEPAQ;2496;200 LOUIS-HEBERT;44836;2090
2496;200 LOUIS-HEBERT;480;RUE MURRAY;44630;2133
480;RUE MURRAY;2496;200 LOUIS-HEBERT;43583;2126
2496;200 LOUIS-HEBERT;481;5132 J.-A. BOMBARDIER;51917;2146
481;5132 J.-A. BOMBARDIER;2496;200 LOUIS-HEBERT;53413;2289
2496;200 LOUIS-HEBERT;482;3025 RUE BIRET;35801;1908
482;3025 RUE BIRET;2496;200 LOUIS-HEBERT;34627;1898
2496;200 LOUIS-HEBERT;483;RACHEL & GASCON;4177992;138549
483;RACHEL & GASCON;2496;200 LOUIS-HEBERT;4182451;138604
2496;200 LOUIS-HEBERT;484;1272 DES HIRONDELLES;33169;1647
484;1272 DES HIRONDELLES;2496;200 LOUIS-HEBERT;33910;1741
2496;200 LOUIS-HEBERT;485;192-194 25EME AVENUE;19265;861
485;192-194 25EME AVENUE;2496;200 LOUIS-HEBERT;18704;792
2496;200 LOUIS-HEBERT;486;7900  DES QUATRE-VENTS;18619;968
486;7900  DES QUATRE-VENTS;2496;200 LOUIS-HEBERT;20879;1074
2496;200 LOUIS-HEBERT;487;PIE-IX & D.AMIENS;26663;1294
487;PIE-IX & D.AMIENS;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;488;PIE-IX & DAMIENS;26663;1294
488;PIE-IX & DAMIENS;2496;200 LOUIS-HEBERT;27131;1353
2496;200 LOUIS-HEBERT;489;1150 BOUL GALT;43476;2046
489;1150 BOUL GALT;2496;200 LOUIS-HEBERT;43719;2157
